,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,1899.0,907.3191153238547,867.8576175680982,1.0,269.0,647.0,1253.0,6153.0,1899.0,0.14268378956704136,0.11624738094384542,0.0003109452736318408,0.050733862698573884,0.11542056074766355,0.20149209831791154,0.6729317269076305,1.2328004974331308,1.57901916474056,0.000833976028355179,0.00027327097086474384
1,second price,1956.0,994.0996932515337,954.4264478083794,1.0,311.75,715.0,1390.0,6528.0,1956.0,0.15092514917760283,0.12527363385415738,0.00014230823964707557,0.056169119566670846,0.12585659673219282,0.21114085778804847,0.8233327761992312,1.4583150339737336,2.8678747069103308,0.001441137986205781,0.0006142988507546991
2,second price,1914.0,963.342737722048,962.668241835693,1.0,290.0,679.0,1311.75,8282.0,1914.0,0.14748936888091058,0.12623962888094092,0.00021743857360295715,0.051336091464009574,0.11735586636357798,0.20427460030689457,0.9664776517678453,1.5525821248840816,3.666530348423203,0.0016881084730255972,0.0008571106189592073
3,second price,2020.0,952.5787128712872,905.2990394939645,1.0,309.0,699.5,1328.25,7584.0,2020.0,0.14786423183250433,0.1214453419749687,0.00026939655172413793,0.05178980421275895,0.12285456330169475,0.2119935564000506,0.917579639305579,1.4310516613399824,3.285414627969033,0.0013635151200008413,0.0006480146930076659
4,second price,1920.0,941.8005208333333,911.6924999617147,1.0,281.75,670.5,1306.5,9421.0,1920.0,0.1452573548817507,0.12008487901859893,0.00015375153751537516,0.0533630053293615,0.1167931736917058,0.2023928683612989,0.8481274756931941,1.4774524052779927,3.239572544246953,0.001293751051315002,0.0005883151581992621
5,second price,1976.0,992.4954453441295,963.7518252842582,1.0,309.0,696.5,1378.25,7942.0,1976.0,0.1516465222278949,0.124708015279069,0.00027878449958182325,0.053665736166460816,0.1211610379800224,0.2157110818438382,0.781054131054131,1.2713056993133511,1.8041855686605812,0.001158964851917621,0.0004336985178833052
6,second price,1909.0,950.9884756416973,912.3280762615188,1.0,286.0,700.0,1328.0,8374.0,1909.0,0.1484978502762984,0.12492428519274794,0.00010126582278481013,0.05484558040468584,0.11530753815322954,0.20927664273881832,0.9910806174957119,1.4426287158420634,2.950344537156597,0.0014450434361266004,0.0006818112397129867
7,second price,1972.0,957.6161257606491,935.1745180457125,1.0,305.0,688.0,1330.25,7873.0,1972.0,0.14803264331886515,0.1214504680045718,0.00023943493355680593,0.05562526103175053,0.12118780067069716,0.20831595519571888,0.8448331366026398,1.4422288377946106,2.9347887030876567,0.0012876389473638905,0.0005519730502203175
8,second price,1919.0,947.2902553413236,883.972667222312,2.0,300.0,675.0,1353.0,8528.0,1919.0,0.14604048111580203,0.11896990935001081,0.0003665017408832692,0.05571397932224391,0.11623128852362782,0.20998054017613735,0.8502492522432702,1.37928304613401,2.7093446193235384,0.0011405308793915978,0.0004853312089709362
9,second price,1987.0,876.7483643683946,847.6413059638649,1.0,295.0,626.0,1211.0,7511.0,1987.0,0.13927370647086582,0.11771571219472723,0.0001918649270913277,0.05314894826736889,0.10917816436712657,0.1936892716196411,0.7730054266251011,1.561710221424773,3.3089152289458044,0.001208019511986093,0.0005074305736443689
10,second price,1952.0,937.8319672131148,895.3103568037875,1.0,287.0,672.0,1303.25,6255.0,1952.0,0.14537191401647306,0.1202355777897632,0.00016826518593303046,0.05232237430359722,0.11922515092663763,0.206602727536371,0.7612406828564559,1.4242728546403343,2.772318963568969,0.001203016262465672,0.0004879939947120027
11,second price,1968.0,978.4415650406504,906.6134926490835,2.0,312.0,713.0,1407.5,6289.0,1968.0,0.15162402095727656,0.12376490471358763,0.00029231218941829873,0.056679208157959154,0.12170749802287692,0.215975895975823,0.8019138755980861,1.3378479430103316,2.287569340783563,0.0012373049160511718,0.000496945163062793
12,second price,1961.0,931.2111167771545,884.003328612965,1.0,285.0,662.0,1309.0,6078.0,1961.0,0.1469074553506072,0.12182229022410969,0.00011614401858304297,0.0541299117882919,0.1162510056315366,0.20720366732154552,0.8117946272452711,1.3217380588261813,2.154772614571235,0.001132277067635214,0.0004436777373508283
