,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,2057.0,933.1910549343704,873.3244590951284,1.0,288.0,707.0,1314.0,7719.0,2057.0,0.14625873533092976,0.1187909824936013,0.0002063557573256294,0.053542455381287185,0.12087912087912088,0.20733315747823794,0.7306209024296182,1.3013983615559679,2.1319056351520147,0.001019306256482035,0.0003814567006693858
1,second price,1940.0,942.8180412371134,925.1142133657347,4.0,263.75,666.0,1321.0,7138.0,1940.0,0.14687707946147374,0.12329025612930068,0.0006092916984006092,0.051447934537949484,0.11985353937595875,0.20746370272670916,0.8412227524829099,1.3640042643844066,2.450011291433474,0.0012557835462626555,0.0005243670853843408
2,second price,1959.0,972.5319040326698,940.0175812136747,1.0,299.5,691.0,1345.0,7032.0,1959.0,0.1495426924841081,0.12324004603496064,0.0002463054187192118,0.05345693792304457,0.1211997551520098,0.2132319229442261,0.7867531886328037,1.3093126631994232,2.061370849543381,0.0011644415308531065,0.00044968504402137895
3,second price,1938.0,928.1362229102167,918.5711857286734,1.0,271.25,623.0,1299.0,7197.0,1938.0,0.1436150230521892,0.12361012605035604,0.00018112660749864155,0.05162375280963279,0.11224755946788713,0.20298956844278598,0.7849367461017946,1.492402303729119,2.8954291565038983,0.0013724760305548257,0.0005869571267001439
4,second price,1941.0,937.1823802163833,916.8172471427747,2.0,279.0,676.0,1294.0,7579.0,1941.0,0.14361578146536763,0.11810255225552332,0.0005463734462505122,0.05206985769728331,0.11555232558139535,0.20584381551362682,0.7983697498018794,1.3691841225026251,2.5547827097014695,0.001077705790338067,0.00043125985070731777
5,second price,1983.0,916.7609682299546,866.2899979769032,1.0,279.0,660.0,1262.5,5488.0,1983.0,0.14270511877263622,0.11742592709478447,0.00010458063166701528,0.04998699860450491,0.11665080875356804,0.20229503156998607,0.8396986685353889,1.2826213978380188,1.9641851177385585,0.000941385978124352,0.00035147032612480836
6,second price,1933.0,916.626487325401,883.5233420950667,1.0,280.0,654.0,1278.0,6310.0,1933.0,0.13999362834964368,0.1160852996748801,0.000284050560999858,0.051163372529397046,0.11146370487901626,0.19741540554327494,0.8163914558400243,1.3801758761686036,2.554489758556709,0.0010058752494068051,0.00040444567653528685
7,second price,1903.0,953.6810299527062,944.1226638014047,1.0,279.5,669.0,1322.0,7473.0,1903.0,0.14732929725792487,0.12521274038408764,0.00023293733985557886,0.05167959785949075,0.11905813097866078,0.20985860972480064,0.8906536346976176,1.488064129412501,3.0157430506272864,0.0014744395173537706,0.000654359068392908
8,second price,1897.0,918.409594095941,876.8967202516349,1.0,282.0,686.0,1250.0,7154.0,1897.0,0.1463304843816395,0.12097279871763948,0.0001937984496124031,0.053180859331630956,0.11954397394136808,0.2070404897732016,0.9487449905083316,1.4586895544027436,3.2137087889088454,0.0013268765318355383,0.0006195087847365708
9,second price,1944.0,950.4110082304527,903.6581373132698,1.0,306.0,681.5,1340.0,6635.0,1944.0,0.14617218658349285,0.11865087067703749,0.00013455328310010763,0.05360429248791638,0.1215078564662275,0.20730686033978646,0.8540166204986149,1.3969722990952427,2.7197614977514384,0.001130444006993909,0.0004631700291217481
10,second price,1908.0,973.1006289308176,920.8936708175834,1.0,313.0,690.0,1354.25,6806.0,1908.0,0.1479267057879207,0.12040263348024645,0.0001365747063643813,0.057227414323001845,0.12274865591397849,0.20596757169699892,0.7923484673887993,1.4327561564817364,2.727957360396813,0.0012003495695049426,0.0004833166211221934
11,second price,1937.0,988.1254517294785,955.5268100740362,1.0,321.0,720.0,1351.0,8083.0,1937.0,0.1514758651996578,0.1221074442388433,0.0001786033220217896,0.05852330724736305,0.12566299469604242,0.2139481831513769,0.9339019189765458,1.4153067831471264,3.2067495852679295,0.0013759039505436444,0.0006516929621787174
12,second price,1987.0,980.4469048817313,926.8258573014523,1.0,302.0,698.0,1380.0,6659.0,1987.0,0.15068247864867143,0.124055883503797,0.0001341741580571582,0.053822103032613304,0.11989342806394317,0.21315214740479455,0.6782142339469488,1.2117190724994817,1.3827382693019477,0.0010354607999541628,0.00035231020722218314
13,second price,1955.0,912.3662404092072,860.6705812461894,1.0,285.0,659.0,1260.5,5984.0,1955.0,0.14017799121544075,0.1142728027375712,0.0001721763085399449,0.05367513748063751,0.11215897608622431,0.2011989820326716,0.7933194154488518,1.3566460123025834,2.510283893909034,0.0009370290044626685,0.00037059239068393534
14,second price,1954.0,949.6023541453429,900.6469945097768,1.0,303.0,666.5,1333.0,5868.0,1954.0,0.14668644285971674,0.12094683086642855,0.00010222858311183807,0.05363635306521132,0.11749524458754848,0.2095947485139243,0.7810161480897991,1.374190399861993,2.4649379333148893,0.0011662003115614757,0.00046321302967163806
15,second price,1928.0,957.2525933609959,896.7458565755586,1.0,292.0,704.0,1328.5,6604.0,1928.0,0.14636955958386544,0.11960844426998223,0.00016633399866932801,0.05392459835012562,0.11940418051083224,0.20615066156503287,0.7222486898523106,1.288995997885674,1.8643555077211982,0.0009929157685190898,0.00035530909633862756
16,second price,1928.0,929.472510373444,908.0016598515826,1.0,269.0,648.5,1313.0,7738.0,1928.0,0.14441062974871383,0.12233314927919287,0.00015353907569476432,0.049666433610015076,0.11480654702525867,0.2101417788720004,0.8740668614086335,1.4141875988308479,2.7455619093693597,0.0012831720539584308,0.0005524080435346882
17,second price,1910.0,936.0041884816754,880.4448045944723,1.0,278.25,681.0,1328.0,7293.0,1910.0,0.1447631950565814,0.12040694249319814,0.00016207455429497568,0.05204566875065108,0.12014781314381781,0.2071033177362983,0.8481695568400771,1.38704017581407,2.535761576712318,0.001160275764750368,0.0004697241949048483
18,second price,1877.0,953.7938199254129,915.604553217291,1.0,311.0,689.0,1302.0,9392.0,1877.0,0.14605930849046012,0.1201505716888093,0.00015595757953836556,0.057690140845070424,0.1155859416728982,0.20104379396414795,0.9654605263157895,1.4365771451806035,2.903595517192603,0.0012267405940097598,0.0005511752137827658
19,second price,1946.0,938.0066803699897,902.3695140024998,1.0,289.0,678.5,1305.75,8081.0,1946.0,0.1461209701683406,0.1221597188053267,9.24727205474385e-05,0.05303385369767501,0.1209295106791982,0.20219800994738613,0.9746898263027295,1.4217600510579695,2.9168050766384854,0.0013139423743102592,0.0005963039651430394
20,second price,1912.0,936.8336820083682,901.6354612753657,1.0,269.75,703.5,1282.0,6447.0,1912.0,0.14607739852764437,0.12378569470628957,0.00013564839934888768,0.05281945205852399,0.11982918603090054,0.2046287742549239,0.8730246742445246,1.476890420381314,2.9160775630509344,0.0013850675045248245,0.0005905452845530402
21,second price,1942.0,972.8692070030896,946.1963052709988,1.0,289.0,705.0,1339.75,6946.0,1942.0,0.14660404551995262,0.12205889262671431,0.00015295197308045274,0.05365728053456641,0.1203679322640083,0.2027059559161931,1.0982178217821783,1.601985224754144,4.455842272032923,0.0016499795636523407,0.0009207615829530812
22,second price,1948.0,944.8850102669404,868.3896797950061,1.0,302.75,709.5,1337.25,7219.0,1948.0,0.1484877356378504,0.12019588879604229,0.00018129079042784627,0.05679599342062416,0.1216930336248166,0.21000373433912894,0.9047721410146173,1.3823606114651583,2.8958620926759755,0.0012271147895814556,0.0005438136844982561
23,second price,1936.0,964.2933884297521,945.0228093867237,1.0,294.5,688.5,1294.75,6422.0,1936.0,0.14733867208185736,0.12233936569314699,0.00013176966662274345,0.055478599136157346,0.11636599539384902,0.21150451346251267,0.8663159314717388,1.450394949868011,3.0038257267995396,0.0013410922880856678,0.0005953612569473005
24,second price,1874.0,925.2700106723586,912.3400348709339,1.0,275.25,642.0,1285.75,7606.0,1874.0,0.14201355545680872,0.12243631467494297,0.00013757050488375291,0.05043958517082642,0.11152892863407933,0.19869124704347738,0.8820743547241298,1.5667088011178445,3.5579562068219808,0.0014692813527236966,0.0006962930010919395
25,second price,1911.0,975.3851386708529,937.1496900937972,4.0,294.5,682.0,1373.0,6020.0,1911.0,0.14796648303616067,0.12203542911577876,0.000494743351886209,0.05519819723834458,0.11899427433408016,0.20991506859697603,0.8493062278154243,1.4258962107191353,2.681339556951001,0.0012565025403976267,0.0005249002504132923
26,second price,1936.0,941.944214876033,883.9437136357021,1.0,292.75,690.0,1332.0,6208.0,1936.0,0.14677043956614447,0.12134158207486193,0.00012656625743576763,0.051851554805501035,0.1210783598297367,0.20836414822536664,0.7091146969036197,1.2969331558512571,2.0196536940149095,0.0010852856158698942,0.00040413007969411496
27,second price,1978.0,942.5374115267947,899.18264963011,1.0,283.5,682.5,1320.5,6258.0,1978.0,0.1450809478215455,0.11744022591792455,0.0001665833749791771,0.05201251717528858,0.11923523202263345,0.2079171382440942,0.9171048561707392,1.2334790880491855,2.111480597381227,0.0009697586058658163,0.00040159818679112014
28,second price,1858.0,913.1550053821313,887.6046196828356,1.0,286.0,652.0,1258.25,6421.0,1858.0,0.1439087968174758,0.12064095384288517,0.00013672409078479628,0.051364159399224806,0.11475388005265694,0.20531119144547375,0.8609447771124418,1.4717211189324346,3.190174735204786,0.0013073300931528038,0.0005990699580796655
29,second price,1947.0,913.9445300462249,897.6610070976337,1.0,287.5,639.0,1267.0,7177.0,1947.0,0.14180624675498066,0.11975073172037175,0.00012618296529968455,0.05282093438522199,0.1117056856187291,0.19985201164778799,0.8487918939984411,1.4701663794287858,2.9113688966307705,0.0012122122407746247,0.0005085527403940683
30,second price,1860.0,957.2413978494624,933.5171257698648,1.0,279.75,697.0,1303.0,6954.0,1860.0,0.14563236821778966,0.12074881840346102,0.00011025358324145535,0.053189578160050016,0.11722787920340008,0.2083740665819415,0.824505424377792,1.3531712243026235,2.4875564978618887,0.0011632117124576093,0.00048761795297780645
31,second price,1872.0,920.1239316239316,894.9022905879444,1.0,281.5,654.5,1245.25,5780.0,1872.0,0.1425228090378296,0.11681629178356032,0.0001352447930754666,0.05286959677408163,0.11572465205959982,0.20038836057013987,0.8776690391459074,1.3586196779516435,2.5334683960789537,0.0010274582109028477,0.0004270123492023912
32,second price,1985.0,951.2035264483627,866.662426193417,1.0,316.0,713.0,1335.0,7437.0,1985.0,0.14825873221074343,0.1167916032941867,0.00012322858903265557,0.057726152763111584,0.12249114521841795,0.2126890203813281,0.8210862619808307,1.29190972786141,2.4737668899044882,0.001015688965072093,0.00041831977174294375
