,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,1933.0,934.231246766684,918.4499836576248,1.0,279.0,658.0,1303.0,6791.0,1933.0,0.14563746507844874,0.12379131659904766,0.00018670649738610905,0.05305927342256214,0.11527146295801016,0.2011865524060646,0.9411098527746319,1.5000834298271084,3.106500001440265,0.0014299182033002933,0.0006512677592109486
1,second price,1843.0,930.1394465545307,902.6653827679913,1.0,300.5,672.0,1234.0,6072.0,1843.0,0.14664311984306272,0.1237645722889151,0.00019557989438685703,0.05309923490320939,0.1132754605123862,0.2087659468780602,0.8813852813852814,1.560418314634716,3.577426621869167,0.001538558255307934,0.0007318006193014558
2,second price,1916.0,924.554279749478,891.2409465057207,1.0,300.75,642.5,1271.5,7849.0,1916.0,0.14489736935451378,0.11876134115478182,0.00012583364791745311,0.054350022880759366,0.11778315604347425,0.20627305138655466,0.9133116127530836,1.4432152608566013,2.953655962320339,0.0011809724784920996,0.0005118715492167434
3,second price,2000.0,956.4135,920.6987290056102,1.0,292.75,689.5,1324.0,6610.0,2000.0,0.14599704263570915,0.11854602392837948,0.00011042402826855124,0.05460225999666337,0.11911933933527381,0.20646821769572019,0.9014959074230878,1.3246386472153073,2.372037829276751,0.0010581093310502306,0.0004370519371108885
4,second price,1932.0,943.9270186335403,910.1577946373434,1.0,278.0,659.0,1340.5,6377.0,1932.0,0.1465023505714381,0.12400552929093289,0.00020627062706270627,0.05243964371877638,0.11819256990937207,0.20755115610681216,0.8615555203548234,1.471083823756829,2.9161920858737354,0.0013950012524867562,0.0006079329902216225
5,second price,1874.0,973.5314834578442,932.1730814822332,1.0,301.0,699.0,1369.0,6398.0,1874.0,0.14982772095153324,0.12152224422224464,0.0003197953309881676,0.056873403247994565,0.12239264684762316,0.21578687132211458,0.8222034375880529,1.2726789010276993,1.9973080604780042,0.001086811247162973,0.00041801164438856966
6,second price,2003.0,949.687968047928,907.9526991457927,1.0,285.0,676.0,1329.5,6809.0,2003.0,0.14664011254014778,0.12485545086463445,0.0004329004329004329,0.052300811948589335,0.11486176874904537,0.2072528593911532,0.8975654570509876,1.4300267146191694,2.6373011961722423,0.001366247584133143,0.0006026161090138197
7,second price,1923.0,978.5845033801352,916.1328671597948,1.0,316.5,700.0,1369.5,6613.0,1923.0,0.15168867028641544,0.12156653368761634,0.0003237293622531564,0.05798240192191072,0.12257229175658178,0.21957691266714374,0.8247157552788306,1.3445353771114419,2.5715565440491397,0.0012134344219167262,0.000517442908650893
8,second price,1925.0,967.7241558441558,888.1042590315366,1.0,321.0,704.0,1383.0,6507.0,1925.0,0.1498236562323834,0.1179245502552207,0.00013152702880441932,0.05627705627705628,0.12495041650138834,0.21454463072043498,0.7666110978804477,1.1810374411420315,1.708190958682243,0.0009080771848054126,0.00032372928574736916
9,second price,1994.0,968.2176529588767,955.5010726412999,2.0,289.25,682.0,1318.5,7149.0,1994.0,0.14823020905830184,0.12614487634775517,0.00025220680958385876,0.053445284460522116,0.11567192877861363,0.21092296766300497,0.943206106870229,1.5394415853203929,3.419926831356412,0.001621022189816164,0.0007983574163174437
