,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,1118.0,1458.7611806797854,921.5787149636129,264.0,820.0,1223.0,1831.0,6639.0,1118.0,0.22218061559531546,0.10496593281465981,0.10014727540500737,0.1412829575541012,0.1966995107768574,0.27456418902888335,0.7475509514694291,1.4212106679780332,2.501044386717922,0.0006645905134005216,0.00022919607735170087
1,second price,1046.0,1455.9608030592735,913.1560997863191,237.0,826.0,1210.0,1852.5,6908.0,1046.0,0.22400854788804164,0.1117334402540819,0.10018579391167644,0.14178682047433022,0.1982119656894713,0.27073143825049345,1.1196075114193875,2.0565293235213717,7.904278282329099,0.0016895237586336074,0.0010559666521945568
2,second price,1030.0,1456.7883495145632,894.5387320345624,243.0,809.5,1203.0,1860.0,6141.0,1030.0,0.22107438999094858,0.1041612479106045,0.10027039206849932,0.1414747119200641,0.19168350722270622,0.2757134553243031,0.65368299267258,1.2680372917061227,1.504078102433592,0.0005276195373978094,0.0001507268745977017
3,second price,1146.0,1455.501745200698,886.7575263155655,212.0,812.0,1216.0,1919.5,6329.0,1146.0,0.22339454786720278,0.11020346765665166,0.10018014411529223,0.14029967723772113,0.19146987077535593,0.2763298764438439,0.8850574712643678,1.5066115219274758,2.9071884629618805,0.0008671328397380591,0.0003432632309335305
4,second price,1056.0,1407.6126893939395,881.5945487731329,293.0,800.0,1175.0,1744.5,6622.0,1056.0,0.2166827825898535,0.10816234542536987,0.10011903187409073,0.13947220279113864,0.18845131684356436,0.25942260169424336,0.9538331215586616,1.9917742068587814,5.916561679618175,0.0012134912450525188,0.0005922090194890605
5,second price,1109.0,1478.6411181244364,941.4352699349272,233.0,833.0,1206.0,1855.0,7804.0,1109.0,0.2227537551329808,0.10867652317275092,0.1001482108829134,0.1406731757451182,0.19749139203148058,0.2741829348541347,1.0629287205487623,1.7018669525271195,5.130140907670558,0.0011280596120338251,0.0006123461217208827
6,second price,1049.0,1400.7816968541467,858.7063738313399,291.0,801.0,1181.0,1746.0,6110.0,1049.0,0.2209179524190307,0.10636519318697438,0.1000971817298348,0.1421875,0.19202827410170822,0.2621774316689571,0.7797292352725942,1.5346875479248063,2.862431532305155,0.000746470128077132,0.0002688406301570672
7,second price,1069.0,1437.6922357343312,919.139327174075,168.0,793.0,1215.0,1852.0,9204.0,1069.0,0.223082976708606,0.11049069489552278,0.10039236909755107,0.14123006833712984,0.1935339021104625,0.26817568580422724,0.8889311525294789,1.6558855212818602,3.70393494878809,0.0009938779754793835,0.0004258906363166148
8,second price,1035.0,1473.2376811594204,936.590578911221,259.0,812.0,1244.0,1848.0,8484.0,1035.0,0.22511668363234802,0.10925617646475583,0.10021387106630003,0.14246697987696422,0.19489206445728186,0.2781520467836257,0.7034644744568409,1.424143218529911,2.145839030291983,0.0007295178571157425,0.00024128670107258148
9,second price,1111.0,1476.5130513051306,964.771927284556,245.0,831.0,1210.0,1865.0,7330.0,1111.0,0.2226438989168806,0.11133706173306,0.10011942675159236,0.14083657085212295,0.19127004326800712,0.2748443928822709,0.8598552272457577,1.7546000843359275,4.392382298774669,0.001130009007766285,0.0004999123933362632
10,second price,1096.0,1425.1861313868612,941.8535480438229,288.0,779.5,1167.5,1808.0,8130.0,1096.0,0.2230481767224607,0.11517624735248551,0.10007610350076103,0.138617447283327,0.191747509761599,0.2721401243165763,0.8866396761133604,1.6765539699159955,3.500419823631901,0.0011380646136186293,0.00047457325605925393
11,second price,1058.0,1450.1587901701323,917.8312779589014,240.0,802.0,1172.0,1883.0,6675.0,1058.0,0.22326582348519425,0.11340683888921935,0.10011699816145746,0.1367159777712037,0.19496818577839975,0.2778218428186219,0.8854638009049773,1.7957629996400217,4.886644906537143,0.001297307706371552,0.0006160530659305601
12,second price,1091.0,1488.922089825848,991.7787367814334,275.0,829.0,1214.0,1845.5,8391.0,1091.0,0.22954975541984635,0.11541462289575724,0.1001376462491397,0.1464430369274046,0.1988134156677564,0.27601931842019944,0.9049453088892312,1.6945981409461959,3.8758408414457266,0.0012136756116572346,0.0005414748003571025
13,second price,1142.0,1463.7381786339754,913.9017329502141,259.0,849.0,1209.0,1850.75,6887.0,1142.0,0.22108276404918606,0.1079780175082139,0.10011089827603589,0.14168717825051885,0.19272926660686646,0.27160775773052687,0.8546989051094891,1.6786916081337622,3.877174287069018,0.0009302208317407746,0.000381774683127797
14,second price,1118.0,1454.0733452593918,910.0786924693602,278.0,834.0,1212.0,1801.0,6652.0,1118.0,0.22055629052958908,0.10876928514134851,0.10019434247462751,0.14301865158232685,0.19107694813145654,0.26557864949993915,0.9171962956237516,1.7843453365926123,4.7347813543992086,0.0010769729456778807,0.0004913157462432843
15,second price,1095.0,1408.2584474885846,892.7422934032306,280.0,799.5,1185.0,1753.5,6563.0,1095.0,0.22058704148008856,0.10938663663840387,0.10015673981191223,0.139135162266309,0.19181392538891406,0.2657061532220732,0.7663475011676787,1.5635007262360112,2.7776220479832197,0.000823089006972425,0.0002909673074879782
16,second price,1075.0,1442.912558139535,934.713949501855,238.0,818.0,1193.0,1794.0,8215.0,1075.0,0.21944792030849503,0.10709413215416501,0.10050924685071026,0.13869169605780624,0.18874928612221586,0.26904530184635467,0.8330748625405329,1.5065167561970358,2.83532606743056,0.0007636986148400861,0.00028383398552921384
17,second price,1070.0,1393.167289719626,867.4085470621677,208.0,791.5,1165.0,1741.0,6217.0,1070.0,0.21801841419059548,0.11044349135705019,0.10023459159735551,0.14028621272930414,0.18967079496521574,0.2569901846548408,0.9285387779978669,1.9323436783161758,5.367363627607558,0.0012380643453929968,0.0005871668757390557
18,second price,1136.0,1434.1830985915492,897.2829618252714,251.0,806.0,1203.0,1812.0,6300.0,1136.0,0.21830563370597425,0.10700762703138567,0.10016817321841497,0.136878283253468,0.19005328977356112,0.26306223993864114,0.7895971302428256,1.6346039086482416,3.4742807252972825,0.0008447045604398667,0.0003270499001903666
19,second price,1093.0,1465.0622140896614,992.2951075032801,275.0,822.0,1178.0,1826.0,9978.0,1093.0,0.22559777736145062,0.11572269938327474,0.10011269722013523,0.1411543287327478,0.19471588852696345,0.27647597853122136,1.2291763610981852,2.0557517110054224,8.00592397732101,0.0019626495828315915,0.0013692774588248838
20,second price,1060.0,1469.0556603773584,895.0402894039552,305.0,832.0,1238.5,1856.25,5906.0,1060.0,0.2252927586307273,0.10592903380333418,0.1003351487222455,0.1456061940063961,0.19802284205681425,0.2769385132435412,0.726077897098894,1.3313105675973007,2.023712069831895,0.0006294336790158305,0.00020270333400105938
21,second price,1095.0,1474.3817351598173,912.5504420881648,233.0,810.5,1230.0,1856.0,7455.0,1095.0,0.22484782503929232,0.1107881128780635,0.10018844221105527,0.14491489199620802,0.1926067711448738,0.2810401775420978,0.829895594601477,1.6251461221007095,3.617653503996896,0.0009918333802847882,0.0004088825134592906
22,second price,1084.0,1477.0267527675276,949.364216578366,261.0,816.0,1219.5,1878.25,6808.0,1084.0,0.2286395546204983,0.11310997386580769,0.10013486176668915,0.14372898908789153,0.1983549347597686,0.28202286998282833,0.8079780993351584,1.5785318451308077,3.3636790230918305,0.0010362701195740364,0.0004248785450972087
23,second price,1119.0,1453.1867739052725,931.7518105492286,227.0,821.5,1215.0,1841.0,8505.0,1119.0,0.2200904620221812,0.10734172368463063,0.10022997316979686,0.14259879149097804,0.19017843526002745,0.26562268211886886,0.8807260155574762,1.6524410064259318,3.70423941223238,0.000885578376262269,0.00036515348010693105
24,second price,1100.0,1501.5863636363636,1001.8904918171853,251.0,820.5,1213.5,1871.25,7520.0,1100.0,0.22617944082374733,0.11344888738183419,0.10019673974142777,0.14121983868317267,0.1964193603152527,0.2778549931369681,0.8012868472243004,1.551341066635894,3.065960063279307,0.0009998195968591627,0.00039288535631226094
25,second price,1143.0,1446.4006999125108,890.3320099746493,285.0,810.0,1226.0,1819.5,5727.0,1143.0,0.2246201635665021,0.10679544500215502,0.10019915359721185,0.14243478441346819,0.19789307866496011,0.278848448768792,0.8701002734731085,1.4681252492436958,3.1629775301807417,0.000797803160701829,0.0003297601206582618
26,second price,1078.0,1503.852504638219,960.3952720122436,210.0,818.0,1219.5,1954.75,5516.0,1078.0,0.22645962838769262,0.11970194820181035,0.1001984126984127,0.13839367657804047,0.19550550724743804,0.27579531446399325,1.022000752162467,1.8277239239561764,4.960903133460752,0.0016255536773151346,0.0008511200031449157
27,second price,1075.0,1465.153488372093,889.0628033079074,265.0,838.0,1238.0,1830.5,5330.0,1075.0,0.22533798938378896,0.11206678800739787,0.10049056042812546,0.14053960115017766,0.1956117515805132,0.27629783935588437,0.9392983839180133,1.5388155827794654,3.176124734468246,0.0009691332339070381,0.0004113765332578764
28,second price,1029.0,1458.544217687075,879.4307570566837,268.0,858.0,1244.0,1837.0,7040.0,1029.0,0.2226606810200409,0.10493538283368076,0.10012982797792924,0.14488104784816894,0.19362873623492396,0.27399238545359067,0.7961259079903148,1.4790989969870432,2.883834785750562,0.0007096405374870988,0.000264953085187183
29,second price,1125.0,1443.008,895.6552795742234,191.0,820.0,1208.0,1855.0,7082.0,1125.0,0.22059865771211232,0.10786081514518521,0.10019564002235885,0.14113807872730982,0.19150326797385622,0.2703166730255628,0.824799506477483,1.674057636528806,3.7405689496851933,0.000907744237331822,0.0003629464089199094
30,second price,1148.0,1428.4006968641115,855.3708657313344,273.0,810.5,1213.0,1800.0,6102.0,1148.0,0.22224558188524762,0.10689918086034887,0.10006700915791825,0.1419883901471047,0.1942824829152595,0.2676950525175802,0.8628571428571429,1.5659718433666914,3.168399745127275,0.000801628147410659,0.00030930026744142744
31,second price,1086.0,1467.6261510128913,932.2875410443185,266.0,822.0,1219.0,1825.75,6986.0,1086.0,0.22028721921938635,0.10713229278548167,0.1002710027100271,0.14028704395759484,0.19102027657369525,0.26676142238791367,0.7702269692923899,1.5363866600954126,2.814854758808266,0.0007621477429479857,0.0002724002524101386
32,second price,1009.0,1480.6204162537165,950.2946439587729,298.0,836.0,1208.0,1836.0,6499.0,1009.0,0.2247895370291766,0.11485637350105865,0.10021023125437982,0.1384575569358178,0.1936619718309859,0.27198235108729907,0.772814294830887,1.5955750931346666,2.9275794761265233,0.0010259761184111499,0.0003871902558955822
33,second price,1090.0,1486.377981651376,966.137493742492,181.0,824.0,1226.0,1865.75,6461.0,1090.0,0.22774365129154053,0.11455088711461675,0.10020268558398784,0.14223757016266364,0.19606393657475046,0.27860213288929375,0.9169577027551417,1.7449026373781238,4.4987186459313575,0.0012843070460331232,0.0006072201518847548
34,second price,1138.0,1443.4560632688929,891.6875467367589,226.0,811.25,1219.5,1850.0,5995.0,1138.0,0.22266595402389666,0.10901817434589374,0.10012458942122551,0.1432974503055137,0.19446198160974476,0.27028843780765205,0.9162926391382405,1.8735679193783628,5.470904537541911,0.0011903050704454945,0.0005720404346523327
35,second price,1073.0,1420.1043802423112,859.1903253726757,163.0,795.0,1207.0,1799.0,6142.0,1073.0,0.22469459723378937,0.11171296492154381,0.10040485829959514,0.14398134654619643,0.19582571095958756,0.27059141236835,0.8120110446387483,1.5364707965329967,2.798434809840739,0.0008985021656572538,0.00033983007084654207
36,constant percent,1129.0,821.460584588131,288.3472229918381,178.0,588.0,810.0,1026.0,1604.0,1129.0,0.12699639469253357,7.285854168714768e-05,0.12675491375852388,0.12695120620019648,0.12699649396182314,0.12704019488428744,0.1272919605077574,0.11706626415751376,0.7776185068538317,1.0601401395449166e-16,3.666356530781603e-21
37,constant percent,1095.0,1085.8611872146118,380.5627230797281,288.0,777.0,1063.0,1374.0,2193.0,1095.0,0.1630007425576763,7.167392513358088e-05,0.16266173752310537,0.16295811518324607,0.16300065659881813,0.1630417967264979,0.1632737847943498,-0.09577633639618748,1.3329387084334807,1.1383457130633062e-16,-5.3001817756258205e-21
38,constant percent,1075.0,767.1618604651163,274.56982070092573,201.0,540.5,744.0,976.5,1529.0,1075.0,0.11800273154075738,7.240989644881159e-05,0.11767399267399267,0.11795901658752948,0.11800197823936696,0.1180437415016328,0.11844431349440189,0.30823050731224005,2.3258507256481673,1.456916182681892e-16,1.8768728313232304e-20
39,constant percent,1129.0,776.9087688219663,271.36061101143747,227.0,547.0,761.0,976.0,1674.0,1129.0,0.11800002921421963,7.05214659037893e-05,0.11774245864417775,0.11795716639209226,0.11800104657247515,0.11804191224623445,0.11830461108523521,-0.005628733205481274,1.4002452836308201,1.0835667958706087e-16,8.882882099146085e-22
40,constant percent,1074.0,1072.9338919925513,368.62260723800495,314.0,773.25,1057.0,1341.75,2452.0,1074.0,0.1630052889806709,7.029988056474253e-05,0.16265060240963855,0.16296479098965308,0.1630026116508671,0.16304674594530555,0.16326530612244897,0.1010593722896924,1.7154223793862613,1.1462501578519646e-16,-2.0621269274954564e-21
41,constant percent,1112.0,829.293165467626,292.66066222089546,252.0,592.75,809.5,1058.0,1650.0,1112.0,0.1270050700780665,7.307549987907094e-05,0.1267056530214425,0.12696569493401502,0.12700413790630255,0.12704490080055691,0.12723480333730633,-0.10111766584077342,1.144965289770774,1.176851459938145e-16,-4.40500378728121e-21
42,constant percent,1064.0,996.6052631578947,349.62663624217106,208.0,710.75,982.5,1252.0,1977.0,1064.0,0.1539984321386386,7.400037406094872e-05,0.1537089871611983,0.15395354926181362,0.15399818053160552,0.15404176416825638,0.1543026706231454,-0.002631056324060786,1.1732633901051077,1.2457585698492207e-16,-3.825394973398877e-22
43,constant percent,1086.0,823.9953959484346,292.35101838566175,264.0,578.25,811.5,1039.75,1707.0,1086.0,0.12700033195245744,7.21012089968312e-05,0.12674027844455113,0.12695652173913044,0.12699914882580232,0.12704327137170554,0.1272584446190102,0.12342911268272966,0.8462962149763613,1.0350201479173026e-16,2.0213232475558193e-21
44,constant percent,1128.0,774.4689716312057,271.3404285030182,183.0,547.75,755.0,971.5,1562.0,1128.0,0.11799537565339197,7.036359236681905e-05,0.11774802608994164,0.11795466463959088,0.11799662401653624,0.11803781297904957,0.11827956989247312,0.04954168538245078,0.7597672251656737,9.178654881364811e-17,2.6122735975496897e-21
45,variable percent,1082.0,925.6044362292051,336.334965156705,262.0,660.0,893.0,1157.0,2078.0,1082.0,0.14009985670399938,0.015000233945611828,0.11781609195402298,0.12700148354068783,0.13611360039955933,0.1539850653941322,0.16320324379118095,0.05452482164508723,-1.2358962663322284,8.915657833077061e-08,1.581775894337827e-10
46,variable percent,1018.0,927.8045186640471,345.167711931595,171.0,650.0,903.5,1148.75,2269.0,1018.0,0.14079668901544837,0.015243179886717797,0.11784938450398262,0.12701421800947868,0.14486082191338595,0.15401775772441528,0.16319253976961054,-0.011424494944096593,-1.2650433852946226,9.350106125741762e-08,-5.092064679221726e-11
47,variable percent,1135.0,920.0678414096916,343.75279992601736,214.0,655.5,872.0,1145.5,1989.0,1135.0,0.14140435961980977,0.014865694211542447,0.11778493993554058,0.12703750608464925,0.1449385211386222,0.153998617978833,0.16319342530085118,-0.11817078407329783,-1.1662639275668574,8.938741901369847e-08,-3.270878455683411e-10
48,variable percent,1054.0,898.2561669829222,328.24983367781067,237.0,639.0,868.0,1138.0,1974.0,1054.0,0.1392190855002256,0.015273037556430571,0.11782786885245902,0.12697938297703007,0.13605490232261314,0.15395895333283258,0.16322815533980584,0.11458671769632753,-1.2278728042236589,9.625070523665346e-08,3.911089532252322e-10
49,variable percent,1131.0,923.6790450928382,339.69540558889275,255.0,646.5,903.0,1156.0,2080.0,1131.0,0.14139661745805968,0.014908108095813635,0.11783559577677225,0.12703787513872067,0.1362763915547025,0.15400859808963904,0.16321406151914628,-0.014167579400028095,-1.2135000088421202,8.809248517789741e-08,-1.174175410007507e-10
50,variable percent,1079.0,922.1492122335496,340.417773693458,211.0,640.5,896.0,1175.0,2008.0,1079.0,0.14070082620796046,0.01524269404738128,0.11779518746502518,0.12700216498488742,0.14483457123565158,0.1540085649078175,0.16329378925331473,-0.03031177851388216,-1.2443200732337838,9.461001913134257e-08,-9.352832104802623e-11
51,variable percent,1107.0,893.7813911472448,335.63714355058096,243.0,623.5,866.0,1112.0,2121.0,1107.0,0.14020316530719065,0.015380066143461215,0.1177639046538025,0.12699598509617024,0.13610389610389612,0.15399628274702348,0.1631787330316742,0.012422181870437397,-1.2733732720520656,9.645595301135514e-08,5.325692522899291e-11
52,variable percent,1155.0,916.6943722943723,346.81732578400516,271.0,633.0,874.0,1161.0,2158.0,1155.0,0.14092237700322893,0.015205793340158116,0.1178199305370024,0.12702294228974415,0.14491277218897236,0.15400247877300705,0.16321009918845808,-0.048981628689743886,-1.2178349383416314,9.511527383486765e-08,-1.5127697551725947e-10
53,variable percent,1178.0,901.0772495755518,348.60378871158076,202.0,627.75,860.5,1136.5,2147.0,1178.0,0.14011328095024594,0.01581970289554027,0.11772486772486772,0.12697720791056305,0.13606728019040837,0.1540142534168717,0.1632275947028026,0.05515900307606,-1.3330634147126807,1.042608378860051e-07,1.7767633398286918e-10
54,soft floor,1130.0,704.7513274336283,338.89455984909733,164.0,464.5,662.5,864.75,3240.0,1130.0,0.10587169852537542,0.023059267262242757,0.0998240985048373,0.09997051017398997,0.10000977742075214,0.1000470810661154,0.2769590846047157,4.875622140646274,25.432467895880464,7.991458227058057e-06,1.1366998021140985e-06
55,soft floor,1025.0,688.4409756097562,322.95960569877724,203.0,466.0,649.0,835.0,3513.0,1025.0,0.10457723609498873,0.019930266711091313,0.09985243482538121,0.09996706192358366,0.1,0.1000474721101353,0.31420612813370474,5.819232431671766,40.054648053896905,6.748274333717204e-06,1.1126547408109456e-06
56,soft floor,1125.0,697.8373333333333,306.91078031690733,185.0,489.0,663.0,840.0,3812.0,1125.0,0.10544640756765986,0.021600858599666782,0.09985632183908046,0.09996862909128934,0.1,0.10004599816007359,0.2864012021036814,5.119665915161163,29.083754105581345,6.9434181861578e-06,1.0104946298734492e-06
57,soft floor,1143.0,703.17760279965,333.53476116588234,209.0,466.5,664.0,857.5,3408.0,1143.0,0.1057864007520147,0.022623778405490406,0.09985785358919687,0.09996857959187891,0.10000886603422289,0.10004561360704456,0.35987328405491026,5.056838818561918,30.77308470145577,8.79571066155712e-06,1.5678374545969596e-06
58,soft floor,1071.0,699.7282913165266,325.6902202451575,165.0,486.0,652.0,835.5,2908.0,1071.0,0.10549531622196415,0.022239904433252203,0.09975816203143893,0.0999680867835796,0.10000837591088031,0.10004789847244538,0.298229478040929,4.73063264594257,23.708543584104287,6.493486319245156e-06,8.828576210777077e-07
