,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,1121.0,1393.127564674398,864.6397664212598,170.0,804.0,1186.0,1739.0,6045.0,1121.0,0.21395459514342643,0.09970227322732876,0.10010229431535876,0.13763352506162696,0.1887306876704029,0.26095794689366025,0.6771653543307087,1.4856490098320356,2.711318211675514,0.0005616351991860707,0.00018328901286481896
1,second price,1042.0,1402.6113243761997,875.2466536319472,218.0,803.25,1184.0,1736.25,7875.0,1042.0,0.21905728962312215,0.10796316754198602,0.10007871359496233,0.1394211710054209,0.18888927206940706,0.26257898015093106,0.786085046915552,1.6542175917531812,3.5193783456134002,0.0008809786176847968,0.00033729784740328434
2,second price,1080.0,1452.5425925925927,936.3422188136366,219.0,812.75,1202.0,1852.5,7961.0,1080.0,0.22109019905797223,0.10857556209039451,0.10053859964093358,0.1402736975265241,0.19671772099377308,0.26582550926477694,0.8707574735895707,1.7643780526487833,4.587688551886148,0.0010488146175348934,0.00046482755546631727
3,second price,1063.0,1503.283160865475,986.7995653017088,237.0,836.5,1241.0,1893.5,7525.0,1063.0,0.22472221105541457,0.10680303793754552,0.10028003733831177,0.14445554670161356,0.1993236318917811,0.2749238926733012,0.7525740025740025,1.4728206836814262,2.6839950132468697,0.0007358243844368654,0.000258438742459493
4,second price,1036.0,1473.1447876447876,958.3527263478766,216.0,819.75,1228.5,1851.25,8244.0,1036.0,0.22811469837622853,0.11776134210183792,0.10017292490118578,0.14270443339227448,0.19753994053695845,0.2787763981389767,1.0357684803815304,1.9485674834046134,5.832287237842053,0.0016887892051752208,0.0008898893271007205
5,second price,1040.0,1419.316346153846,946.8756835398376,263.0,788.0,1164.5,1745.5,8850.0,1040.0,0.2186830743708528,0.10718875670355613,0.10027903732124172,0.1384974734231898,0.18764083625438158,0.26875960683370786,0.8435802116099513,1.6053040541080967,3.543365889715746,0.0008591089125336214,0.0003550623805983649
6,second price,1049.0,1470.5757864632983,892.2907286806702,290.0,825.0,1222.0,1901.0,7575.0,1049.0,0.2251298928021592,0.10633166342968702,0.10013153567905295,0.14265503419004952,0.1991495393338058,0.2799433026222537,0.7553096021537541,1.3314549850146866,2.0906264005850823,0.0006475222428956704,0.00021608264372927007
7,second price,1109.0,1472.87826871055,937.5015747598209,285.0,842.0,1238.0,1813.0,8073.0,1109.0,0.22523963521903692,0.10990065489289276,0.10021609940572664,0.14456233421750664,0.19546425302552628,0.27368046916651856,0.7464510670301777,1.5194638396454516,2.748441724779025,0.0008344920899130507,0.0003015834779166703
8,second price,1112.0,1408.8111510791366,897.2728048682794,265.0,783.75,1140.5,1813.25,6306.0,1112.0,0.21768561768431657,0.10389423365617674,0.10025949516395376,0.13991671456483257,0.19077123612068436,0.2645663867218748,0.7613452188006483,1.5634376851286043,3.1560748879009686,0.0007136837871492227,0.000260806738530788
9,second price,1129.0,1470.7059344552702,969.3882897769054,303.0,801.0,1183.0,1838.0,7086.0,1129.0,0.218819285585205,0.10513945859057257,0.10042134831460674,0.13716245177882555,0.19061734759633975,0.26802580050679564,0.7329611839543035,1.4289726353672227,2.4341634624115,0.0006609052899954333,0.00022756812654816774
