,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,1074.0,1447.0847299813781,960.1218853628061,281.0,768.75,1192.5,1795.5,8905.0,1074.0,0.21926954605168236,0.10772684521094641,0.10011551790527531,0.13860456708823143,0.18754564417700614,0.2673349912502527,0.8628875968992248,1.5971057352843163,3.316259178325417,0.0008462530666189208,0.0003393551307874142
1,second price,1083.0,1435.697137580794,910.8968953897125,263.0,809.5,1195.0,1741.0,6459.0,1083.0,0.22319132056645927,0.10910411034579691,0.10013932427725532,0.1421308057665654,0.19330467630584863,0.27453506390289095,0.7104336043360434,1.5242516096384242,2.67156558097378,0.0007996423138859371,0.0002799541846680073
2,second price,1100.0,1482.3463636363635,946.4131554531508,258.0,815.0,1211.5,1851.5,6252.0,1100.0,0.22336037963401037,0.10565983826468615,0.10024057738572574,0.14427413789183174,0.1992613177152267,0.2701204262675536,0.8178338212114389,1.5207083256334664,3.133259662588855,0.0007605815977860242,0.00029034147128132094
3,second price,1061.0,1443.9802073515552,866.5433045523376,249.0,809.0,1218.0,1829.0,5136.0,1061.0,0.22188424425687098,0.10702737953214891,0.1001219346971955,0.14091102596849722,0.189640768588137,0.2731369150779896,0.7601605619668841,1.502732101653985,2.879755351070681,0.0007675366078591744,0.0002812082149927003
4,second price,1090.0,1381.9422018348623,842.2197306579588,267.0,788.0,1136.5,1763.5,5617.0,1090.0,0.21579502561440161,0.10042072318710414,0.1003117030320204,0.14009377009645396,0.18860007629614128,0.2645484000372639,0.6670221843003413,1.4213744632750211,2.1788294467328306,0.0005241161565578171,0.00015849491188639074
5,second price,1062.0,1531.7278719397364,992.9125002404938,247.0,816.5,1257.0,1957.0,6924.0,1062.0,0.22965873482254662,0.113779710039547,0.10010680648606661,0.14516576198824188,0.20135261589491715,0.28302348166206764,0.8143702729365341,1.5255924339478732,2.766535285241587,0.000961499224864028,0.00035945959425916116
6,second price,1084.0,1402.6014760147602,889.2762512314637,270.0,806.25,1159.0,1737.5,6671.0,1084.0,0.21956368621719588,0.11140879673634078,0.1001432478187264,0.1402121386623641,0.18937762389163726,0.26003059486785024,1.1178850822767736,2.030825479062033,7.187746328202618,0.0015606447090040403,0.0009594658621140418
7,second price,1103.0,1442.7035358114233,898.5055610541319,244.0,832.5,1216.0,1816.5,6853.0,1103.0,0.22350340282352618,0.109977517083667,0.10026117237376668,0.14603713175452926,0.19163155600755485,0.27513533046627126,0.7448892674616695,1.59980272718535,3.0790945497544984,0.0008848717677541212,0.0003282074581097148
8,second price,1114.0,1424.1256732495513,878.1813388910118,250.0,796.25,1187.5,1827.0,7661.0,1114.0,0.21886145714947428,0.10391425910454245,0.10033495736906212,0.13993487060631954,0.19265589723216442,0.2664090606338842,0.6685417568152315,1.413864183126318,2.1959348890747323,0.0006029895881193845,0.00019188570952032
9,second price,1078.0,1463.7671614100186,946.4814440911314,250.0,815.25,1198.0,1872.75,7772.0,1078.0,0.2272931371221698,0.11507827548323449,0.10015993602558976,0.14066242036769708,0.1960903731574576,0.2762859287594993,0.9490169943352216,1.5784939071925246,3.287289836836794,0.0010969641401088759,0.0004704614826854645
10,second price,1094.0,1455.2568555758685,912.2361287747203,269.0,828.5,1212.0,1826.5,6022.0,1094.0,0.22181263332180703,0.11031316464763245,0.10018476698829809,0.14109196339862443,0.19176808614693525,0.2673972754397249,0.745414847161572,1.6270986783452643,3.176861288583582,0.0009100721190519967,0.00034199170090061683
11,second price,1088.0,1484.4761029411766,913.8982726683914,259.0,839.5,1236.5,1889.0,6238.0,1088.0,0.2230262940356313,0.10672683847656808,0.10027365129007036,0.1396181763137437,0.19515062624983026,0.27892500038335055,0.8399441340782123,1.4714500368036956,2.981263890532215,0.0007721346369425821,0.000301182410773897
12,second price,1063.0,1447.447789275635,915.7953223104143,304.0,809.0,1186.0,1827.5,7419.0,1063.0,0.2176228408198446,0.10179920965222777,0.10036521033409983,0.14233439395437608,0.18977093206951026,0.2654958767292829,0.7960526315789473,1.5325673827724546,3.0666510018889612,0.0006481444808618678,0.000235210297621499
13,second price,1113.0,1492.9829290206649,956.1788604636315,321.0,822.0,1220.0,1884.0,8205.0,1113.0,0.2251285451726068,0.11186671994383623,0.1002159827213823,0.14086893380128282,0.19466959747218024,0.2781669238988484,0.7623497997329773,1.5293319496922908,2.870443310422603,0.0009148300537938271,0.000345172922642483
14,second price,1074.0,1436.159217877095,876.8574415274749,239.0,808.25,1211.0,1827.25,7659.0,1074.0,0.2197018422762784,0.10700420798520233,0.10031384400790422,0.14195928991082118,0.1932527482644006,0.2662151414761018,0.9181345654057176,1.7335710627805123,4.40808421887758,0.0009659814915519494,0.0004330092639781163
15,second price,1044.0,1468.9875478927204,952.9851282609815,268.0,822.75,1196.5,1812.0,6521.0,1044.0,0.22457886910578115,0.11060409145471388,0.10012714558169103,0.1418679079727874,0.19538441181707888,0.27552127739571636,0.8735837805605248,1.5631514189865239,3.248106614836292,0.00093007802422838,0.000381109902057791
16,second price,1130.0,1445.2716814159292,887.5000835059311,297.0,809.5,1237.0,1834.5,6203.0,1130.0,0.22336166669406574,0.10977406696241693,0.10011428571428571,0.14217338340432717,0.19375370877561326,0.2731477461599522,0.8226256983240223,1.622085562714502,3.5155333588490687,0.0009414311910566879,0.0003826891870457175
