,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,1960.0,928.4642857142857,878.5904053119838,1.0,297.0,660.5,1278.5,6762.0,1960.0,0.14497266755546434,0.1190109485468966,0.0002498126405196103,0.05509777557027379,0.11837775693984282,0.20118584302666728,0.872627235213205,1.3678699498911637,2.4065308960461596,0.0010816428694901872,0.0004328765615992791
1,second price,1919.0,956.255341323606,898.8859258299909,1.0,299.0,694.0,1358.5,6382.0,1919.0,0.1461459857885215,0.12115828749125772,0.00011019283746556474,0.054301743457337286,0.11734301110744529,0.20599800858253062,0.9914672602485625,1.4969194714313687,3.4427322234201827,0.0013842489560556375,0.0006699133159805676
2,second price,1858.0,986.5139935414425,946.8526505824478,1.0,308.0,716.0,1378.5,7480.0,1858.0,0.1525659178314554,0.12397143845765163,0.00011457378551787351,0.05660506728753219,0.12483355846452342,0.21339940086843281,0.9290885860306644,1.3593900021119,2.694930761037594,0.0013412443117270425,0.0005972377895479657
3,second price,1930.0,930.401554404145,871.3648743902095,1.0,295.0,660.0,1305.75,7014.0,1930.0,0.1439685799312035,0.11785574066900928,0.00013890818169190166,0.05558838298588045,0.11680167636727706,0.20384364996748117,0.7733105218135158,1.4299252736959733,2.8290842842369486,0.0011214380161755245,0.0004613580414330812
4,second price,1943.0,949.7745753988677,916.0200083217285,1.0,285.5,679.0,1337.0,6464.0,1943.0,0.14663547787819012,0.12476432490038512,0.00015463120457708364,0.05085925894014231,0.11787072243346007,0.20607909523834844,0.881599023497101,1.5498712538668415,3.665988161771894,0.0016105085833976796,0.0007832919409557957
5,second price,1903.0,924.7588018917498,866.8388077112091,1.0,281.5,669.0,1319.5,6744.0,1903.0,0.14441976997947148,0.11769811315022287,9.74089226573154e-05,0.05204576537548174,0.11667308432807084,0.20883527097931254,0.7947454844006568,1.2889496285801132,2.397470047553567,0.0010328826716406376,0.0004307804159400505
6,second price,1925.0,958.8228571428572,919.3678070011177,1.0,307.0,680.0,1308.0,8519.0,1925.0,0.14772935081883176,0.12270159127628395,0.00024770869457517957,0.05492766726943942,0.11914247770821476,0.20595533498759305,0.952192891290792,1.44590884557976,2.9055969865966933,0.001334838891777568,0.0005985351749038566
7,second price,1961.0,927.3880673125956,901.9394266961439,1.0,283.0,655.0,1316.0,7303.0,1961.0,0.14510878728329224,0.12241446078305057,0.00014257199885942402,0.05186232909005186,0.11689444605990114,0.20229007633587787,0.7836198179979778,1.4177754534214086,2.6163081026975323,0.0012577264006332451,0.0005165283448398171
8,second price,1951.0,934.7088672475653,890.0412092552868,1.0,285.5,659.0,1306.0,7816.0,1951.0,0.1466505543770358,0.12298091251566463,0.0001243781094527363,0.05284699242283561,0.11940298507462686,0.20613177579908376,0.9721004384216819,1.541178161433564,3.669557771511998,0.0015212119390428627,0.0007499653409977448
9,second price,1962.0,930.9286442405709,905.3628847541518,1.0,280.25,667.5,1253.25,6992.0,1962.0,0.14547780882455283,0.12083875861705416,0.00012365524916532706,0.051917793754999636,0.11425475702466828,0.20385363834938547,0.7367174781707858,1.3215157633922971,1.9799927511561894,0.0010590197472092307,0.00038825525911091757
10,second price,1933.0,952.0294878427316,919.2706120831602,1.0,285.0,671.0,1341.0,6204.0,1933.0,0.1444850878214374,0.1192495155690037,0.00015715857300015716,0.05269371109680189,0.11667533818938605,0.2074396782841823,0.7811473338387668,1.2980074467942386,2.016323760816832,0.0010116777187618939,0.00037639136873758344
11,second price,1931.0,918.0419471776281,892.8602190591662,1.0,291.0,648.0,1248.0,6683.0,1931.0,0.14299595132209164,0.1178213995968562,0.00012948336138806163,0.053876103719266724,0.1134158581465373,0.20455862060205574,0.7958271236959762,1.336174670421786,2.2073780652999475,0.0010007599644195214,0.0003774611636361198
12,second price,1973.0,951.8266599087684,946.9266478607773,2.0,293.0,672.0,1302.0,6555.0,1973.0,0.1463807611672889,0.12345750178024759,0.0003564427018356799,0.05299910474485228,0.11559236586244148,0.20434401480471412,0.8676413255360623,1.4568218625144225,2.8282961678015415,0.001350238043613561,0.0005808610360473935
13,second price,1940.0,936.3484536082474,907.4583842562508,1.0,305.0,654.0,1269.25,5931.0,1940.0,0.1465471149651018,0.12111971712610342,9.190331770976932e-05,0.054718273785573965,0.11589248745548218,0.20998278214706528,0.8412408759124088,1.3625779862675995,2.1944670595431828,0.001114861600690534,0.0004291391559734312
14,second price,1933.0,961.4485256078634,925.8990790692432,2.0,304.0,679.0,1306.0,6262.0,1933.0,0.14815743579655433,0.12204093889688299,0.00022373867322966775,0.05657197881559942,0.1155848663658452,0.20555396507300314,0.713288368240445,1.3019615912211848,1.7548324877161101,0.001051985369425077,0.00037179794393553487
15,second price,2017.0,944.6251859196827,924.9362308136187,1.0,299.0,671.0,1277.0,8268.0,2017.0,0.14612345506962113,0.12064846774753371,0.00027240533914464724,0.051630090067233285,0.11722421896599391,0.20663156396755372,0.7346938775510204,1.3015966065623763,1.964247995670803,0.0010491162890919788,0.0003894913909191575
16,second price,1940.0,941.1788659793815,937.066265334751,1.0,271.5,668.5,1285.0,7559.0,1940.0,0.1467055609084967,0.12637553880434013,0.00010184336490477646,0.04993701553747394,0.11510400613139544,0.21048268361735462,0.8579978237214363,1.456260357015337,2.8219610142816767,0.0014808126027721837,0.0006517603598883771
17,second price,1973.0,948.1647237709072,906.9841476842339,1.0,282.0,684.0,1330.0,6856.0,1973.0,0.14885493144117345,0.12412906104162104,0.00010241704219582139,0.05243820975283901,0.11932897235703735,0.21407624633431085,0.8281193380843097,1.329897516810968,2.2464598773425157,0.0012422149585779039,0.0005024653494415639
18,second price,1931.0,949.8710512687727,916.1806100909439,1.0,281.5,678.0,1372.5,6760.0,1931.0,0.1454320040033626,0.12220704280983576,0.0001121830827911151,0.05142338170422563,0.11794871794871795,0.20791406412297664,0.8739186158282601,1.4086034755370997,2.816713951860359,0.0012937072021608565,0.0005633245436929089
19,second price,1955.0,957.6828644501279,916.4288716838097,1.0,300.0,684.0,1310.0,5986.0,1955.0,0.14519914398288716,0.11890158487088617,0.00011968880909634949,0.054534259960459554,0.12017937219730941,0.20593529479885392,0.8914044512663085,1.3802079741769577,2.55560275656756,0.001107353642367806,0.00045262705265171593
20,second price,1945.0,961.5259640102828,898.7812343796758,1.0,305.0,710.0,1329.0,8455.0,1945.0,0.14728428791463186,0.11696985922090646,0.0003313452617627568,0.05718795531811559,0.12298558100084818,0.21075697211155378,0.6998106060606061,1.2352046186064223,1.928489316448966,0.000920140581955809,0.0003318797814523767
21,second price,1958.0,956.2461695607763,927.0998547611513,1.0,277.0,678.5,1333.75,6764.0,1958.0,0.14523588294239292,0.12174290904624391,0.00018008283810552856,0.051815505636993255,0.11797484384640819,0.2048983921685414,0.7657112805679727,1.3759912670546548,2.4043433415825284,0.0011839520386331217,0.0004707738381126642
22,second price,1884.0,967.9978768577495,908.7853746283256,1.0,313.75,682.5,1347.25,6787.0,1884.0,0.1502165478412516,0.12131586283888673,0.00014324595330181923,0.05719447721431096,0.1210414121846013,0.21412325042223773,0.864946380697051,1.3456374570916825,2.614872077079161,0.0012127347025739288,0.00053366422677051
23,second price,1949.0,930.7603899435608,893.282958584562,1.0,280.0,664.0,1312.0,8310.0,1949.0,0.14418650051084914,0.11806087530184411,0.00022670596236681024,0.05400864138262122,0.11687751581368602,0.20464793617759278,0.793611386957961,1.3323190165696435,2.2704903217046795,0.001021163911970709,0.0003886846245645542
24,second price,1946.0,956.7276464542651,923.1732537160445,1.0,304.25,675.5,1314.25,5892.0,1946.0,0.14717821342140527,0.12169456431542272,0.00022802417056207958,0.056505938922288626,0.11857252880842489,0.20668813534509922,0.8511439328120475,1.3680072787752056,2.3666821133862723,0.0011738223653208286,0.00047524738831267356
25,second price,1914.0,960.1912225705329,927.8049544283867,1.0,312.0,687.0,1330.0,7839.0,1914.0,0.14607685526936662,0.11695095358521876,0.00012135922330097087,0.05845263493216151,0.12311833205120054,0.20551991744063,0.7937036089070898,1.383634957570957,2.69508018292497,0.0010623921870651545,0.0004290450409469665
26,second price,1906.0,946.6951731374606,926.735401790646,2.0,283.5,669.0,1292.75,7190.0,1906.0,0.14554535294972168,0.12216262683815604,0.0002897710808461316,0.05126420990969292,0.11565571934790503,0.20360546860631923,0.9713675973679531,1.4902343679726413,3.1112678756199346,0.0013571411461776772,0.0006204369182057056
27,second price,1906.0,953.0970619097586,897.5696667025583,1.0,308.0,682.0,1319.75,6278.0,1906.0,0.14853424540026045,0.11986354576440728,0.00015264845061822624,0.05646966933392355,0.12337365775553352,0.20952512768297518,0.8932757557063541,1.403599406095874,3.0627519111162114,0.0012478466409468311,0.0005694841822222434
28,second price,1996.0,939.1287575150301,912.3494070563373,1.0,278.75,647.5,1333.25,7530.0,1996.0,0.1432303882815469,0.11778951482681363,0.0001508523155830442,0.051132915569418416,0.1132267567655055,0.20920289126851221,0.8266781782862076,1.3049351625936179,2.2393329941355775,0.0010058957401861848,0.00039742757081746
29,second price,1932.0,983.0615942028985,929.4384320099385,1.0,307.75,694.5,1359.0,5611.0,1932.0,0.1499486489620611,0.12208364144313076,0.00014736221632773356,0.05621687250985854,0.12083347907161798,0.21485211229261647,0.8699968973006516,1.3034582203230989,2.3191986261855133,0.0011783726402585298,0.0004919223526371646
30,second price,1959.0,968.4558448187851,945.2697616735172,1.0,289.5,670.0,1320.5,7511.0,1959.0,0.14521538189391425,0.12006979547842021,0.0002042483660130719,0.055691204264760145,0.11490761832447481,0.20580412695134742,1.0069714438932833,1.4144364662993698,3.084763551033761,0.0012611145910580753,0.0006179554459999498
31,second price,1987.0,935.0145948666332,865.2398321030879,2.0,294.5,681.0,1334.0,6413.0,1987.0,0.14629629397325267,0.12029943380955481,0.00021222410865874363,0.0530073800083065,0.115212042263714,0.20969379743477676,0.7726506024096386,1.3758439269181832,2.60930797485074,0.0011716126756914679,0.0004854496864075343
32,second price,1974.0,934.8723404255319,871.3536194750199,1.0,301.5,675.0,1289.75,7549.0,1974.0,0.14479722049285085,0.11787496830068735,0.00012804097311139564,0.05444100229005624,0.11843056014663872,0.20376400761686406,0.8743008536944362,1.401250488081267,2.956061400478474,0.0011466678228241427,0.0005031012598574249
33,second price,1976.0,976.6993927125507,938.4170667184674,1.0,302.0,695.5,1334.25,6956.0,1976.0,0.15058902196195978,0.12578963431458068,0.00015153811183512653,0.055421049660239474,0.11984454956391208,0.2152956147401973,0.9515057260002827,1.4412136004331078,2.896559101946111,0.0014722269218472373,0.0006741554480475675
34,second price,1908.0,939.7494758909853,907.2954659494885,2.0,278.5,683.5,1289.0,8123.0,1908.0,0.14448407442675226,0.11815548382783152,0.00026326181387389757,0.05136274576573084,0.11954713927787168,0.20381106893114842,0.7213003725025398,1.2731303051563725,2.0113511969259514,0.0009740597038318916,0.00036425240579458616
