,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,1997.0,920.119679519279,870.0348685790602,1.0,293.0,663.0,1271.0,6308.0,1997.0,0.14131938679279193,0.11475473323830465,0.00011716461628588167,0.053125,0.11404287707725486,0.2013358778625954,0.7853170189098999,1.2822023165506518,1.961635673921732,0.0008581816787348174,0.0003054171967161149
1,second price,1932.0,944.0326086956521,860.9209053415375,1.0,321.75,689.5,1308.0,6635.0,1932.0,0.14743628890999205,0.11623032992050178,0.00024248302618816683,0.05941767435601094,0.11892542816951981,0.2099740357775372,0.7669633568373598,1.230753679036117,1.8884091275324417,0.000889785895106702,0.00032407578737002704
2,second price,1904.0,928.8466386554621,914.9541311574967,2.0,277.75,638.5,1319.25,7055.0,1904.0,0.1440311572045647,0.1217387422021153,0.0003792188092529389,0.05264847692862293,0.11403672580143168,0.20789441125613223,0.7676767676767676,1.3911580258854235,2.331409445258112,0.0011677379184283564,0.00046049509384851793
3,second price,1961.0,935.6241713411524,876.939372632219,2.0,281.0,690.0,1337.0,5991.0,1961.0,0.14546620135605925,0.12078931231517712,0.000249719066050693,0.05148636224333435,0.11914148050810337,0.2054996317210901,0.7130313056757445,1.3049695691555976,2.0487930271657344,0.0010718793021772736,0.00040012814259085495
4,second price,1898.0,976.4915700737619,920.861963091425,1.0,280.25,697.5,1412.0,6900.0,1898.0,0.15064453717896267,0.12497329077393099,0.00038109756097560977,0.05234731403063268,0.12111846062663462,0.2149644324066909,0.823902027027027,1.307223269556659,2.168428128610228,0.0012572561471705219,0.0005175230116103672
5,second price,1966.0,939.4598168870804,901.5152938813924,1.0,285.25,663.0,1295.25,5996.0,1966.0,0.1416571782887495,0.11554400712416625,0.00015067048365225252,0.05165949923231007,0.11487942874949862,0.2022443053722084,0.6610982211910286,1.2562395972754432,1.7624080548986276,0.0008466174672936467,0.00028978480205731576
6,second price,1899.0,954.798841495524,913.64361428793,1.0,287.5,679.0,1342.5,6156.0,1899.0,0.14699972423715763,0.12066572570726869,0.0002573340195573855,0.052043696161727424,0.1186983195518805,0.2123222600826128,0.9142541028950766,1.2974978581226422,2.287704161166326,0.0011178691530312364,0.0004688257446741208
7,second price,1890.0,948.3322751322752,946.7296246428529,1.0,304.0,663.0,1314.0,7735.0,1890.0,0.14203825286541377,0.11587170080451023,0.00013941168269901018,0.054336104975964666,0.11222239513398163,0.20013497760909343,0.8848167539267016,1.3515215123640205,2.615999946671238,0.001009476173165666,0.0004217371070116065
8,second price,1996.0,915.379258517034,882.805954234979,2.0,269.0,648.0,1289.0,6249.0,1996.0,0.14205071996635646,0.11967378884534556,0.0004611482591653217,0.05037630088915142,0.11531763722485372,0.20020452768077696,0.7761798663155762,1.3733452971579867,2.4202132680999124,0.0011087930399788378,0.00044299138796931656
9,second price,1936.0,965.202479338843,919.0441457985946,1.0,295.75,680.0,1336.0,7296.0,1936.0,0.14954874205215268,0.1231816348500301,0.00022286605749944285,0.05371653952694527,0.12089001473249317,0.21246344180090332,0.9230353767215771,1.3161128432807263,2.283141840573677,0.0012130752114632244,0.000508878889879765
10,second price,1960.0,972.390306122449,910.8476518204665,1.0,301.0,706.5,1352.75,7124.0,1960.0,0.14971145919080625,0.12079848679938462,0.00017292062943109114,0.057141573959354354,0.12218729792748877,0.2077110765617952,0.9725735182081365,1.3422040956325296,2.5458445715081015,0.0011776654452879942,0.0005241740387211096
11,second price,1926.0,953.107476635514,895.8453034221657,1.0,310.0,685.0,1334.0,7447.0,1926.0,0.14737165259642623,0.11901575037918097,0.000175530981218185,0.05673139934091169,0.11887888737368979,0.20573274506357625,0.7058613295210865,1.3132643641728814,2.0249443230372033,0.0010054817580224282,0.00036235100685453215
12,second price,1935.0,960.6997416020672,877.3380417952455,4.0,299.5,722.0,1335.0,5770.0,1935.0,0.14861366197169862,0.12104470890505944,0.00040060090135202804,0.05532707953430448,0.12190503932420624,0.21223464953244647,0.8586035641250365,1.4566821626913786,3.2650392732098106,0.0013410903877316641,0.0006158475466233255
13,second price,1954.0,965.315250767656,939.133457339304,1.0,285.5,700.0,1297.5,7075.0,1954.0,0.1473645186566087,0.12034949146987368,0.00026136957658128593,0.05553789581054386,0.12149765114733405,0.20735260209375203,0.9271523178807947,1.4311165733841946,3.236730344710783,0.0013046638053192188,0.0006096482205704705
14,second price,1913.0,937.0575013068479,893.1549768049501,1.0,288.0,668.0,1347.0,7389.0,1913.0,0.1429906972838724,0.1166607826584389,0.00014357501794687725,0.051201671891327065,0.11556642216788916,0.21168161862950946,0.8347647737469556,1.2390491015951097,2.0366899692974725,0.0009303813855184718,0.0003622604887847921
15,second price,1948.0,945.9810061601643,881.6333444411125,1.0,300.0,694.5,1333.25,5928.0,1948.0,0.14668882950188736,0.11816507216726314,0.00013044612575006522,0.053059513879699025,0.1219401043502012,0.21140207782666676,0.7448171880889559,1.1937135522569944,1.5820107015747382,0.0008910245750197091,0.00030470785712546444
16,second price,1955.0,945.1994884910486,915.2120515954836,1.0,287.0,671.0,1338.0,7306.0,1955.0,0.14470565451481132,0.12285880802214892,0.00018138944313440957,0.05151689654384561,0.11696133670099086,0.20360029597105236,0.9712321792260692,1.5697884518598493,3.790319537922313,0.0015426041014721904,0.0007620459448644492
17,second price,1922.0,958.8236212278877,896.4522901935326,1.0,293.5,704.0,1335.5,6443.0,1922.0,0.14743326797506537,0.1191438061097856,0.00022092124157737766,0.05355355463478635,0.12374905655875368,0.21181245875068433,0.7688896189224704,1.2751256007163108,2.0638125469560835,0.00101761413371604,0.00038379936929223513
18,second price,1928.0,955.5383817427386,937.3790125452055,1.0,288.0,659.0,1311.75,7993.0,1928.0,0.14639473057599808,0.12130386081833178,0.00033944331296673454,0.05414961024711839,0.11882035813389323,0.20241032767531356,0.8297518945292225,1.3399278835822335,2.1123598236399843,0.001103924591406877,0.00042625116700029846
