,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,1112.0,1425.9568345323742,844.1462220608909,295.0,818.0,1198.0,1826.0,5312.0,1112.0,0.2237834390812476,0.10739825113447513,0.10017399950285856,0.14378864392558904,0.19402578250560104,0.27392855574153263,0.841534008683068,1.5659492131122628,3.3433420812265973,0.0008397040459095586,0.0003278418836375709
1,second price,1088.0,1450.2233455882354,969.5845555806072,246.0,821.75,1195.5,1732.5,8081.0,1088.0,0.22421021229097485,0.1101829749160309,0.10025644156795702,0.13962609812085,0.19498947328106597,0.27702153884312053,0.8141352903637524,1.4444225168879457,2.4046058810926305,0.0007926686578478483,0.000281295974519034
2,second price,1106.0,1471.0587703435804,905.3491450103514,152.0,835.0,1246.5,1859.25,7048.0,1106.0,0.22470291402708112,0.112198022887215,0.10024796315975912,0.1386499289272458,0.19524037903147456,0.28220306555580776,0.8083067092651757,1.523719305069637,2.998532403849398,0.0009458566999472455,0.00037515405526575496
3,second price,1109.0,1440.9188458070334,866.4130226970439,254.0,813.0,1206.0,1852.0,5873.0,1109.0,0.22103619110503891,0.10417374693385063,0.10034013605442177,0.1428871170793118,0.1934747145187602,0.27249038342226084,0.735663082437276,1.4882093960378917,2.669682361554128,0.0006644638677986961,0.0002254470691680514
4,second price,1107.0,1481.1851851851852,924.3386125975327,251.0,827.5,1203.0,1893.0,6932.0,1107.0,0.2250526986490258,0.10864172406119714,0.10015447991761071,0.1450198353472706,0.19609740364457345,0.27372295650593936,0.7685280494081318,1.5165491753797185,2.935293973235136,0.0008227664678451061,0.0003076575356942317
5,second price,1065.0,1477.1643192488264,953.6714858173261,272.0,815.0,1217.0,1874.0,8787.0,1065.0,0.22255142408466078,0.10954861157128587,0.10012818686796753,0.14089813140446053,0.1957098373889978,0.2696118909991742,0.8222139047440816,1.6521583620925868,3.7498359114968096,0.0009669606709125639,0.00039750333670303666
6,second price,1114.0,1463.569120287253,913.0406213637602,293.0,832.0,1199.0,1820.0,6540.0,1114.0,0.2202978255691564,0.10121314636215427,0.10006925207756233,0.14525873900195585,0.19414086852890108,0.26751816452709887,0.6777009821753365,1.2980133566566383,1.6863530967721525,0.0004895553132187232,0.00014200975399933014
7,second price,1089.0,1455.7676767676767,939.3688706808665,212.0,799.0,1218.0,1829.0,8130.0,1089.0,0.22273075828692246,0.11425095546975227,0.100080064051241,0.13981337480559874,0.19191629640246524,0.2739088794636749,0.9738288406176394,1.8020449437879755,4.592732892381353,0.001286818811846848,0.0006061280337664026
8,second price,1111.0,1467.941494149415,952.0870877709186,238.0,801.5,1207.0,1877.5,9559.0,1111.0,0.22174012565261597,0.11059846874112148,0.10009502692429521,0.13942202364750478,0.19372566979619876,0.2690925734079348,1.0797769676174136,1.8396524261167972,5.906581042862884,0.0013254546491956705,0.0007495203261155685
9,second price,1173.0,1479.5592497868713,967.8618041620157,254.0,826.0,1239.0,1826.0,7942.0,1173.0,0.22683813377648454,0.11347640968622866,0.10020590253946465,0.14411875234874108,0.1982029598308668,0.2776814466187763,0.8378502526412495,1.7459386072583096,4.36123639347136,0.0012145994417200436,0.0005375691285264966
10,second price,1126.0,1405.0621669626998,856.1289080757317,262.0,806.0,1175.0,1765.5,5318.0,1126.0,0.21932189481723954,0.11005407377509734,0.10019175455417066,0.13897204675186575,0.18632905688390072,0.2668695029995832,0.7614696363982486,1.6039323804522336,3.0291043302964558,0.000880141020059755,0.00032880892818537593
11,second price,1065.0,1478.9305164319248,909.7510797588443,299.0,852.0,1233.0,1864.0,6706.0,1065.0,0.22332100723407042,0.10880147375698757,0.1001609010458568,0.1424043946756814,0.19790589451913135,0.2739109272329034,0.8697990376450608,1.6408832430336115,3.818617758326231,0.0009504254278470824,0.0003947438628702784
12,second price,1128.0,1432.599290780142,907.7846328044113,275.0,795.5,1208.5,1821.25,6949.0,1128.0,0.22437515040920894,0.11579796651750347,0.10014287569814262,0.13854236033233644,0.19219657413261307,0.27259420738139156,0.9572234104608205,1.790542074607398,4.921936369500061,0.0014170208873646472,0.0007216073093177757
13,second price,1076.0,1457.325278810409,964.8020807530958,263.0,784.5,1189.0,1868.75,7213.0,1076.0,0.21906955762438984,0.10559525353222032,0.10023666991507726,0.13793870641066297,0.19113939171823824,0.2635953177771836,0.7482223658694247,1.4967299198285906,2.682263530277328,0.0007029298377139843,0.0002458385916572284
14,second price,1015.0,1423.3467980295566,869.7025619596537,245.0,807.0,1197.0,1784.0,6127.0,1015.0,0.21886625309484772,0.10029519895955123,0.10018050541516245,0.14134877512859417,0.19095295536791315,0.27376050215021597,0.7730207748455924,1.3566204583636128,2.3226234772861356,0.000535764229417969,0.00018262438610691602
15,second price,1064.0,1437.9135338345864,895.6373399056225,260.0,818.0,1183.0,1785.5,7528.0,1064.0,0.2245335566127371,0.10830580430963077,0.10019719004190289,0.14354711856014804,0.19625268969868062,0.2725457657003578,0.7472737186477645,1.4339184800683995,2.2828270531794024,0.0007232869382065233,0.00024284805964052745
16,second price,1112.0,1478.086330935252,911.3235553870361,286.0,842.0,1222.5,1849.25,7166.0,1112.0,0.2318029731927178,0.11562955865561086,0.10026817640047676,0.14557825555181325,0.20196327163058037,0.28282883789900676,0.7614579574160952,1.444219732094088,2.2530877734863455,0.0009345974531382947,0.0003294043092826969
17,second price,1130.0,1553.9778761061948,1038.5753854292802,288.0,849.0,1254.0,1926.0,7291.0,1130.0,0.22996623670089997,0.11361814580182383,0.10046948356807511,0.14190529082528508,0.2013315062878109,0.2826640275087451,0.7783283779319459,1.390732304113636,2.181630041290338,0.0008594758221483348,0.00030172197609059504
18,second price,1087.0,1413.229990800368,899.7894548602052,202.0,813.0,1184.0,1739.5,6824.0,1087.0,0.21747637142156476,0.10372998848967983,0.10010032326385018,0.13958806649056837,0.1921768707482993,0.2635938114745863,0.7345013477088949,1.6232450566117484,3.3541643738996294,0.0007318867670085407,0.0002659543105675728
