,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,1990.0,947.5306532663317,912.7738115138353,2.0,306.25,672.0,1304.0,6399.0,1990.0,0.14616500423913373,0.12204667206469379,0.0003795066413662239,0.0541969402470113,0.11863641502242989,0.2086876055558721,0.7622865109794353,1.458970399954961,2.9401938712108473,0.0013143380642837924,0.0005572105449146087
1,second price,1958.0,939.7987742594485,923.72411826354,1.0,276.25,658.0,1312.5,7413.0,1958.0,0.14369326601361657,0.119655155448052,0.00010643959552953698,0.050615259986472705,0.11350826579258846,0.20894657915094367,0.7361376673040153,1.2841408348913652,1.8246663218884276,0.0009864017566924928,0.00034935888407386915
2,second price,2005.0,949.5770573566085,913.7140384082701,1.0,277.0,675.0,1329.0,6498.0,2005.0,0.1483083364650904,0.12404557971410421,0.0001125112511251125,0.05326086956521739,0.12078479460453709,0.21323011963406052,0.8382209188660802,1.4207102989829128,2.9294289794914947,0.0014000717709746794,0.0006269254293314451
3,second price,1955.0,941.5759590792838,894.1998588967741,1.0,292.5,672.0,1309.5,5798.0,1955.0,0.14600749547065162,0.12023165231820039,0.00011123470522803115,0.05351553561089065,0.11703958691910499,0.21011098043532572,0.7846599131693198,1.3633479220508289,2.475763399076203,0.001141115930430484,0.00046340543625326524
4,second price,1946.0,950.9337101747174,902.020758101253,2.0,306.0,687.0,1330.0,6645.0,1946.0,0.14637380653782409,0.11957196918686928,0.0002928686484111876,0.05649294034489205,0.11710945470220968,0.20948028407908947,0.9212532926660197,1.3270590966691727,2.335681669008421,0.0010877307389695367,0.0004457181383795191
5,second price,1972.0,930.9376267748479,927.854101982227,1.0,288.75,669.5,1276.25,9148.0,1972.0,0.14348405031975178,0.12088073724647859,0.00013867702121758425,0.05435445475082993,0.11472376184516359,0.20331918827969273,0.8554762144222066,1.5228860046000705,3.305476766522104,0.0013425137735700874,0.0005946688071082054
6,second price,1947.0,959.1052901900359,912.0605769917493,1.0,298.5,698.0,1344.5,6543.0,1947.0,0.14922049730960296,0.12106314961949588,0.00014200511218403862,0.05358431979472153,0.1234610123119015,0.21531279722044294,0.7698760029175784,1.2528312397651944,2.042060073134943,0.001080170697231038,0.0004280111499177499
7,second price,1924.0,985.9724532224532,962.741884576683,1.0,315.0,733.0,1354.25,8600.0,1924.0,0.15122739276490255,0.12551490003114277,9.314456035767511e-05,0.05837254526979104,0.12527876065461996,0.20837279317128918,0.854106664018274,1.6236681035752232,3.973426040700306,0.0017255924484297878,0.0008161176279411409
8,second price,1930.0,979.3492227979275,971.1087981719149,1.0,273.0,688.0,1341.0,7860.0,1930.0,0.1493305135142438,0.12579793611037554,0.00019527436047646945,0.05266820597870358,0.11695228960451198,0.2140429619773102,0.7229524772497472,1.343829452689209,2.0624200221495945,0.0012643778343336665,0.00048662328763615154
9,second price,1933.0,928.5871702017589,881.4545058251459,1.0,276.0,684.0,1278.0,5826.0,1933.0,0.1447060643810149,0.11904840157732514,0.0002442002442002442,0.050380060102527845,0.1196299581802053,0.21009598293636686,0.7789811472121941,1.2693968995906815,2.0676714574885167,0.0010151466153081135,0.0003869748229601628
10,second price,1938.0,942.5180598555212,926.4752585371166,1.0,292.0,640.0,1308.0,7721.0,1938.0,0.1445236877451458,0.12157130905967094,0.00011907597046915932,0.05169560939824311,0.1141465852830624,0.2044539988792911,0.7531303138042974,1.3666656069907597,2.2965541881667613,0.0011537976613519244,0.00044786127059193897
11,second price,1899.0,956.9857819905213,912.7964468203047,1.0,288.0,675.0,1353.0,6673.0,1899.0,0.14910468134675303,0.12295003553769776,0.00013080444735120994,0.05294719348294094,0.12108317214700193,0.21864556964238357,0.9942798774259448,1.3260091453786116,2.6517018195419406,0.0012878251117271118,0.0005991702239123421
12,second price,1912.0,974.8509414225941,934.1405513126217,1.0,306.75,701.5,1309.25,7210.0,1912.0,0.14757358036311158,0.11990569924547988,0.00025201612903225806,0.052644561972354516,0.12180557655047361,0.2128241385636638,0.8510054844606947,1.3226867684098413,2.4181934529709705,0.0011168654097078738,0.00045690363081112777
13,second price,1934.0,903.1039296794208,841.0423631737825,2.0,286.0,669.0,1286.0,6819.0,1934.0,0.1401773306987069,0.11225810827870718,0.00044772778150884264,0.05328878342526799,0.11341821754871276,0.20173697579233987,0.7247534053546266,1.2093251376636887,1.7130531571412981,0.0007465001474683645,0.00025064088720450496
14,second price,1957.0,937.3239652529381,927.139426769108,1.0,278.0,673.0,1259.0,9294.0,1957.0,0.14531111229164592,0.11997626277924102,0.00020931449502878074,0.052102950408035156,0.1182061182061182,0.20558202859087815,0.7742110990206746,1.322688875217433,2.1025343405789734,0.0010543990477352371,0.00040285630130423253
15,second price,1938.0,907.1893704850361,880.5667460618889,1.0,290.25,644.0,1214.75,7301.0,1938.0,0.14198426774726472,0.11575208609521079,0.0001525320317266626,0.054000565923595006,0.11241944890381275,0.2035718247706535,0.7442891237640641,1.3125534512234793,2.0635788770604946,0.0009065719602795254,0.0003310809089629317
