,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th
0,second price,1041.0,1500.3093179634966,980.1396674412974,226.0,808.0,1213.0,1929.0,6438.0,1041.0,0.2283131446595329,0.11218625875801345,0.10036231884057971,0.14240691023695576,0.19933469805527124,0.27641069155706405,0.7757484207635265,1.405221569576253,2.1801191231551718,0.0008163981661473414,0.0002829122691777941
1,second price,1040.0,1430.1942307692307,919.4706090621656,244.0,800.0,1172.5,1840.0,7874.0,1040.0,0.2180653808889201,0.10735488180975727,0.10038610038610038,0.13687541460556926,0.18674075313310085,0.26913212078517934,0.913611676849966,1.5745011955495107,3.492047657629448,0.0008576765289678805,0.00037245615671784043
2,second price,1082.0,1452.3031423290204,921.095370402935,214.0,832.5,1189.0,1800.75,5749.0,1082.0,0.2221715162311577,0.11479477977552177,0.10026075619295959,0.1367522236535213,0.18995279534495602,0.27319535750908436,0.9756489777165174,1.7334345629817873,4.404977797545021,0.0012790552470259848,0.0006252768382098103
3,second price,1118.0,1468.9955277280858,894.0618961275031,255.0,849.25,1206.5,1845.25,7062.0,1118.0,0.22414778170643646,0.1085067191106918,0.1004401131719585,0.14314239585188213,0.19710167003091386,0.27434431143696836,0.8437612369651205,1.5855803136288396,3.4031356343609103,0.0008831715248898799,0.00035205420705556955
4,second price,1065.0,1478.0525821596243,898.994911340424,256.0,837.0,1234.0,1841.0,5544.0,1065.0,0.2246593986919864,0.10946276934140702,0.10033860045146727,0.1418796798347534,0.19425375031782355,0.27415869095399814,0.7914675163745796,1.4945582625748228,2.6386271402785475,0.0008054424762769171,0.0002893907445614196
5,second price,1081.0,1457.814061054579,942.4043362523807,297.0,818.0,1203.0,1812.0,7224.0,1081.0,0.22164311980662682,0.10644007492887592,0.1001669449081803,0.14226848839731077,0.19447563440377275,0.27065561784060443,0.6815457739202314,1.5155438955378884,2.642838690314318,0.0007206857131401582,0.0002408831983201922
6,second price,1036.0,1448.3851351351352,923.9458342715285,189.0,821.75,1217.5,1790.25,7383.0,1036.0,0.22191792091273968,0.10947962960604343,0.10015898251192369,0.14164070897982303,0.19167329355252732,0.2691033871426154,0.7854255319148936,1.656872052306372,3.557487049392373,0.0009369372001270683,0.00036532376816262127
7,second price,1203.0,1434.417290108063,918.5689960111424,262.0,824.5,1180.0,1765.0,8504.0,1203.0,0.22074142033006258,0.10941006627076467,0.1000843068770324,0.13991476640749556,0.1900718484650555,0.27154102802607466,0.8563947633434038,1.7306231604592777,4.3275899936400295,0.0010449744541824828,0.0004621511343926043
8,second price,1127.0,1464.3247559893523,915.481293766082,268.0,810.5,1217.0,1837.5,7706.0,1127.0,0.22142189580757904,0.10494075288625503,0.10014688209373748,0.14518694060797374,0.19055374592833876,0.27196028745655554,0.9143331751305174,1.6252856832774354,4.353217872449169,0.0008872116316175645,0.00042003641810073886
9,second price,1063.0,1457.7817497648166,873.9004290277807,230.0,826.0,1230.0,1879.0,5457.0,1063.0,0.22601464437795277,0.11222906014874404,0.10034464475079534,0.14515059739200276,0.196931858722797,0.2713615995457832,0.8595679012345679,1.7372142636271142,4.043682982085961,0.00111142988041997,0.0004678957397729309
10,second price,1017.0,1493.1317600786626,937.3561277237434,253.0,815.0,1270.0,1950.0,6634.0,1017.0,0.22317305189903827,0.10811411452317171,0.10050971647021345,0.14296655603778402,0.19566540849872155,0.27216843399416013,0.7981831573778542,1.6355040697065437,3.7998476542791124,0.0009238542931333279,0.00037810503235887556
11,second price,1126.0,1410.119893428064,867.5257028862859,277.0,777.25,1173.5,1777.5,6888.0,1126.0,0.22018133108793161,0.10585061642245472,0.10009492669549626,0.13954332625380764,0.19202933991493049,0.2654672338870576,0.7496395963479097,1.4246453810973423,2.2242065419193495,0.0006527662893331316,0.0002170024894144793
12,second price,1018.0,1424.3703339882122,895.5048396194161,230.0,791.25,1176.5,1786.0,8841.0,1018.0,0.22218428723015093,0.11141667994337087,0.10020213687554144,0.1381395801848796,0.19087692522781674,0.26948094813837375,0.8200537983489472,1.4863123709810413,2.42957432799307,0.0008323126482633584,0.0003014570868337533
